rep_point_x,rep_point_y,parent_block_uid,child_block_uid
7470418.7103469055,1188925.0657142857,17069,317895
7471814.798109356,1188839.79,16756,317896
7478385.947596356,1188918.7999999998,17194,317897
7476910.152424622,1188888.6971428571,17196,317899
7465524.038220573,1182583.0342857144,16925,320186
7469844.893919425,1182543.4671428571,16725,320189
7465849.459690649,1182555.71,16915,320191
7469193.546454387,1182556.9085714286,16693,320193
7474126.22486333,1182469.7614285715,16590,320194
7467760.703425328,1182480.9585714284,16636,320195
7471122.359019073,1182502.4614285715,16763,320196
7467841.6278526755,1182509.7571428572,16636,320197
7469506.408925097,1182537.04,16722,320199
7468879.583940549,1182597.9914285715,16739,320201
7449307.129881369,1183916.6914285715,17620,318981
7467486.951452095,1185979.907142857,16906,318982
7467827.401965577,1185964.927142857,16912,318983
7474709.525962142,1186027.08,16600,318984
7469981.051458323,1186066.5828571427,16766,318985
7475764.416982461,1185990.6971428571,17545,318986
7468227.106205226,1185856.01,16842,319028
7468056.685142558,1185930.4657142856,16842,318991
7468348.62482371,1185837.9471428571,16842,318995
7467535.615827385,1185929.8085714285,16839,318997
7474701.417296624,1185872.7242857143,16600,318998
7475895.828565293,1185828.3671428573,17545,319000
7467990.437134954,1185884.5985714286,16842,319005
7478323.145583052,1185948.5099999998,17565,319006
7467372.435639237,1185846.8785714286,17111,319007
7475593.959818453,1185874.4,17545,319011
7467659.332308583,1185865.5242857141,16839,319014
7477442.793343492,1185927.8742857142,17555,319018
7477384.469478628,1185873.652857143,17555,319019
7467928.137736464,1185834.7428571428,16912,319021
7468427.086111441,1185316.4385714284,16921,319219
7473894.892093649,1185481.4985714285,16595,319222
7470058.215104304,1185364.5228571428,16768,319226
7469836.346498989,1185351.9957142859,16768,319228
7467639.56257428,1185337.4157142858,16837,319231
7468164.787457874,1185370.3014285713,16912,319233
7477769.575232471,1185387.402857143,17557,319239
7467518.549042424,1183140.0785714285,16909,320031
7474061.544347441,1184880.442857143,16586,319242
7468350.76043229,1185282.8085714285,16921,319243
7467167.937248556,1185287.9757142859,16897,319244
7467864.880516799,1185311.0914285714,16837,319250
7477089.634885177,1185179.4285714286,17558,319251
7469867.6390025485,1185277.1457142858,16768,319255
7473975.064845454,1185199.45,16595,319256
7470125.284501191,1185301.8185714288,16658,319257
7468088.418162287,1185311.0085714287,16839,319258
7467585.228537879,1185196.6814285715,16837,319260
7466436.598249821,1183131.7128571428,16902,320026
7467363.899529599,1183156.8671428573,16909,320028
7469028.450742932,1182987.2042857143,16739,320029
7476416.3563130945,1183190.2328571428,16516,320030
7470817.726829246,1183064.4085714286,16753,320032
7471126.763559031,1183025.8414285714,16762,320035
7471856.611714425,1183163.3,16734,320037
7471171.100748052,1182920.3328571427,16762,320039
7467032.303293333,1183145.1642857143,16919,320040
7476055.094779,1194744.8414285714,17384,315598
7471471.447206181,1194555.87,17276,315599
7477938.964309324,1194791.7999999998,17310,315603
7473804.169743371,1194661.7614285713,17272,315606
7473523.674478941,1194675.3,17273,315610
7473677.895317817,1194696.8957142858,17273,315613
7473118.001585288,1189539.7285714287,16819,317648
7470848.749594668,1189547.1685714284,17078,317649
7471787.303090229,1189529.342857143,16991,317650
7471071.680510581,1189523.77,16868,317653
7472370.405521423,1189516.2314285715,16621,317654
7476865.159330254,1189528.8328571427,17176,317655
7471542.21545662,1189510.6800000002,16988,317656
7472591.417240848,1189440.5142857144,16619,317657
7471303.519169444,1189511.85,17062,317661
7471839.694624511,1189470.1857142858,16991,317662
7470789.276278158,1189413.7999999998,17078,317667
7473053.293251164,1189491.2485714287,16813,317668
7478109.069744559,1189407.7242857143,17154,317669
7477346.4241895545,1189501.1457142858,17156,317671
7472420.29652855,1189474.2057142858,16621,317672
7476985.907239788,1189455.08,17188,317673
7470906.314858083,1189479.8857142858,16865,317675
7476532.29799219,1189491.6385714286,17188,317676
7472677.863150658,1189365.0014285713,16619,317679
7471595.933507719,1189448.82,16988,317680
7471137.307588758,1189466.4085714286,16868,317681
7478219.902109889,1189452.2842857142,17154,317683
7472165.512343556,1189426.48,16621,317687
7472989.32678825,1189443.2642857144,16813,317688
7471364.703500941,1189450.347142857,17062,317689
7477290.741446176,1189447.4457142856,17156,317690
7477222.058226172,1192163.892857143,17175,316452
7476851.757361162,1196430.8971428573,17321,315158
7477227.784105003,1196726.46,17323,315159
7477181.651118896,1196617.6400000001,17323,315160
7482483.872457802,1196692.6071428573,17529,315157
7477323.1676747855,1196594.3642857145,17323,315177
7478151.878142333,1196708.6942857143,17315,315167
7477152.336334618,1196443.9742857143,17321,315171
7482765.332859317,1196538.402857143,17529,315175
7476459.938123594,1196550.265714286,17327,315179
7477033.8489242885,1185615.2714285715,17555,319031
7469020.385688786,1185800.0542857144,17138,319032
7475760.979101011,1185831.81,17545,319033
7475642.661448009,1185823.26,17545,319034
7468390.825457403,1185767.2485714287,16843,319037
7482816.763920924,1185746.7285714285,17586,319039
7467588.908797387,1185814.6014285714,16839,319040
7478482.234925041,1183992.177142857,16513,319808
7471308.867899765,1183975.9014285714,16781,319809
7471119.409740449,1183804.8342857142,16781,319810
7472434.611027941,1183914.1885714284,16608,319811
7468718.881339466,1183770.7971428572,16633,319812
7467867.44632888,1184042.1814285715,16838,319813
7476131.501063388,1183857.2785714287,16581,319820
7472644.831044693,1183844.7285714285,16608,319822
7471204.583766712,1183804.322857143,16781,319823
7477469.936421422,1183839.04,16548,319824
7466537.195482444,1183801.515714286,16835,319827
7471984.630227031,1183841.3028571429,16772,319829
7467938.8101834245,1183877.9214285715,16838,319832
7470807.5485134525,1183863.0028571428,16775,319836
7472302.077338404,1183878.4528571428,16608,319839
7475852.257199064,1183717.3614285714,16593,319842
7475136.148923451,1183924.6928571428,16582,319844
7477608.173322437,1183860.6071428573,16548,319845
7475442.923312215,1183856.4942857143,16582,319846
7471877.896943265,1183806.7528571428,16772,319849
7468706.7311614035,1183279.607142857,16671,320042
7478063.668458749,1183098.6585714286,16492,320044
7475243.779363491,1183114.5428571429,16594,320045
7473275.535826182,1183285.8357142857,16578,320046
7471952.331749702,1183096.0857142857,16734,320049
7468500.33145272,1183048.0085714285,16635,320050
7468461.394793829,1183169.3514285714,16635,320051
7471038.812487891,1183053.3371428573,16762,320053
7470947.764917143,1183078.2514285715,16753,320054
7464684.361659471,1183100.9542857143,17061,320055
7467679.292452657,1183077.172857143,16918,320057
7467571.996793987,1183073.4371428574,16909,320058
7466931.355017461,1183085.3442857144,16919,320061
7479714.04704909,1187369.6400000001,17568,318573
7472557.939304136,1183060.3028571429,16740,320062
7465668.534422865,1183109.58,17139,320063
7465601.744879821,1183026.81,17139,320064
7480946.847270403,1183081.6614285714,16510,320065
7468957.808815058,1182925.8028571429,16739,320066
7468314.49921969,1182840.4757142859,16635,320068
7469109.840591902,1183033.1585714286,16739,320069
7468410.751512737,1183025.3042857142,16635,320070
7474856.506479772,1183100.5042857141,16585,320073
7474039.548674699,1182738.4157142858,16588,320074
7468876.694392946,1182894.71,16739,320075
7468604.210977903,1183048.0085714285,16739,320076
7469268.284025107,1182974.3542857142,16737,320077
7470594.583749767,1183198.2785714285,16753,320078
7475346.021069712,1183083.4342857143,16594,320080
7460986.206781261,1172234.484285714,16298,321666
7470250.736574919,1172203.9757142859,16474,321671
7462726.155826926,1172431.192857143,16297,321673
7462160.223598413,1172286.0842857142,16262,321674
7470813.795551894,1172300.4114285714,16467,321675
7460757.303879047,1172415.5057142857,16298,321676
7462616.008829378,1172195.1885714286,16297,321678
7462362.181901652,1172285.9814285715,16297,321679
7460480.875607954,1172324.0,16383,321681
7470644.261644965,1172135.61,16453,321682
7472462.68863196,1189426.27,16621,317692
7470715.6057932675,1189375.6385714286,16864,317693
7478000.318556338,1189386.1257142858,17154,317694
7476591.783388859,1189350.5257142857,17188,317695
7473201.665228486,1189427.11,16819,317696
7472935.287706362,1189404.6542857143,16813,317697
7468531.417873346,1187305.842857143,16847,318574
7485430.048430512,1189132.8942857143,17561,317700
7470949.830255618,1189400.2185714287,16865,317702
7468483.598561349,1187367.7142857143,16848,318546
7476567.063952727,1187444.3214285714,17207,318547
7480038.538629165,1187333.637142857,17568,318550
7468358.795369688,1187371.85,16848,318551
7467909.696961174,1187281.2542857141,16948,318556
7470494.780435739,1187301.3457142857,16627,318557
7472945.17146837,1187326.3,16817,318558
7470002.374520511,1187328.97,16627,318560
7472750.128226414,1187333.59,16824,318563
7475062.884933872,1187277.0142857144,17172,318564
7468835.493269739,1187201.7557142857,16847,318565
7469822.594742253,1187293.6485714286,16630,318566
7474455.969152059,1187317.4285714286,17169,318567
7470064.621361493,1187277.9314285715,16663,318572
7475353.687458554,1187301.4657142856,17172,318575
7468397.562108746,1187301.2842857144,16848,318576
7474340.568579761,1187133.0214285715,17174,318577
7468283.14276867,1187290.1842857143,16848,318578
7479143.066296554,1187383.6,17585,318584
7478997.629506256,1187257.3914285714,17585,318585
7479109.044278061,1187077.54,17585,318589
7476007.616879189,1187268.3157142857,17206,318593
7472288.452189695,1186335.28,16807,318884
7470062.837996707,1186330.0757142857,16766,318885
7473183.936306009,1190061.3442857142,16828,317441
7474187.85675136,1186385.0414285716,16602,318886
7467562.362845789,1186321.9385714284,16914,318888
7468069.060955236,1186352.3814285714,17066,318890
7468284.787973333,1186327.0614285716,16932,318891
7475027.568372064,1186382.9942857143,17430,318893
7475177.841319444,1186322.3457142855,17430,318895
7468608.963405335,1186312.4814285715,16940,318896
7474217.776325725,1186227.8342857142,16601,318901
7468521.570692321,1186247.7114285715,16932,318904
7468181.317176871,1186114.23,17066,318905
7467989.503327189,1186262.827142857,17066,318906
7474154.4407026,1186172.76,16601,318907
7474517.866004918,1186128.2,16599,318908
7475024.802172415,1186276.6728571428,17430,318909
7475185.27308385,1186226.5871428573,17430,318911
7474292.9245678075,1190056.4614285715,17167,317434
7472381.721679238,1190014.12,17101,317436
7470536.003353308,1190052.5628571429,16985,317437
7475521.891960327,1190078.5985714286,17205,317440
7471575.33632614,1190025.422857143,16880,317446
7471313.59891299,1190012.1414285714,16876,317448
7471864.560611053,1190015.4585714284,16995,317452
7472155.478986865,1190012.6428571427,16882,317456
7471067.531045079,1189996.37,16874,317457
7475991.661716649,1190017.912857143,17177,317460
7473126.913714047,1190004.4957142859,16828,317462
7472955.7322302,1189994.1457142858,16823,317463
7472452.117650619,1189974.2542857144,17099,317465
7475533.49332728,1189992.87,17205,317466
7478197.851407214,1189988.52,17159,317468
7475282.043541797,1190087.1142857142,17178,317472
7472524.606149128,1189974.2542857144,17102,317474
7471911.87873492,1189950.85,17073,317475
7472264.534568341,1189960.847142857,16882,317476
7465857.102900619,1181252.7528571428,16845,320454
7477941.968023434,1183846.6785714286,16514,319851
7466615.260321898,1183820.6542857143,16835,319855
7467753.029918312,1183844.227142857,16838,319856
7476895.075713178,1183878.5828571427,16560,319858
7471728.572980117,1183475.2371428572,16772,319862
7466470.491304416,1183769.5985714286,16894,319863
7472254.301191143,1183751.8442857144,16608,319865
7462285.847503624,1173508.1542857143,16267,321492
7461015.662951871,1173521.6085714286,16256,321493
7469276.060749844,1173444.8571428573,16418,321495
7469630.252888145,1173356.2657142857,16418,321496
7471260.51039708,1173353.9471428571,16399,321498
7471204.90102932,1173460.872857143,16399,321499
7470423.723573308,1173387.5214285715,16476,321501
7469307.5787720885,1181278.3757142858,16722,320456
7462190.274992867,1173247.1285714286,16267,321502
7470527.384904791,1173519.5785714285,16476,321503
7458879.592096795,1173513.6614285714,16319,321504
7469849.721102568,1173416.327142857,16486,321505
7459201.074355332,1173491.7442857143,16319,321506
7461493.250209563,1173425.0771428572,16259,321507
7459420.824310973,1173371.5957142857,16308,321508
7454625.008108284,1172900.9514285713,17045,321509
7458877.85521369,1173417.0228571428,16308,321510
7462369.365758829,1173409.5942857144,16380,321511
7460608.465103995,1173280.41,16256,321512
7469398.803685375,1173394.7771428572,16418,321513
7460762.260508969,1173374.1585714286,16326,321514
7462569.134006775,1173464.5257142857,16380,321516
7473991.79826952,1173362.1285714286,16450,321518
7461058.883968235,1173282.9528571428,16350,321519
7471090.436345976,1173353.3157142857,16399,321520
7461865.99356286,1173442.0528571429,16267,321521
7458761.888785819,1173321.2928571429,16308,321522
7470615.841792148,1173412.0899999999,16476,321523
7469798.6964548845,1173363.94,16418,321524
7470993.557242888,1173266.4742857143,16399,321525
7470483.325128997,1172144.7785714287,16467,321683
7462574.750602597,1172339.24,16297,321684
7462413.497063588,1172177.4914285713,16262,321685
7470389.778276365,1171995.672857143,16467,321686
7460477.069727428,1172189.6342857145,16383,321687
7470024.508062588,1172082.5885714286,16474,321689
7462632.67708185,1171992.3614285714,16297,321690
7452787.52615273,1172348.267142857,17055,321691
7462437.96838022,1172023.1485714284,16262,321692
7460961.452663712,1172137.9785714287,16298,321693
7470408.437001759,1171814.1742857143,16453,321694
7463727.218854977,1171931.8542857142,16339,321697
7463473.220410602,1171995.46,16251,321698
7462992.248606844,1171803.63,16360,321699
7462807.493881559,1171568.8242857144,16360,321702
7475524.331071658,1171879.4914285713,16498,321703
7463541.565570913,1171755.58,16337,321705
7462851.370910138,1171655.0371428572,16360,321706
7463019.779342741,1171578.484285714,16375,321709
7463353.61263077,1171606.4928571428,16337,321710
7464549.943886135,1170601.3357142857,16253,321712
7453018.279009502,1171184.117142857,17055,321714
7463131.109336783,1171473.152857143,16375,321715
7453376.720792722,1171111.0514285713,17046,321717
7465924.853233315,1170952.8157142857,16253,321719
7470446.618370665,1181283.6557142856,16801,320457
7468989.5092714485,1181317.9342857143,16717,320458
7467026.689923756,1181322.2542857141,16678,320459
7469889.082984873,1181199.632857143,16801,320460
7466789.681234198,1181301.772857143,16796,320462
