arc_uid,source,target,interior_flag,edge_uid,child_block_uid,parent_block_uid,leftrightflag,street_uid
2046182,13274,6374,0,2745664,1154772,17090,R,0
2046182,6374,13274,0,2745663,1154772,17090,L,0
2043216,22368,18117,0,1611705,790728,17087,L,370565
2043216,18117,22368,0,1611704,1174759,17087,R,370565
2037996,15428,9406,0,1605698,315606,17272,L,83117
2037996,9406,15428,0,1605485,315610,17273,R,83117
5053911,21209,2609,0,8269383,1077714,17315,R,339105
5053911,2609,21209,0,8269382,784500,17315,L,339105
3778692,6105,3845,0,6059509,1000302,16822,L,202596
3778692,3845,6105,0,6059510,810011,16824,R,202596
2056773,22816,21871,0,1638781,321593,16430,L,416909
2056773,21871,22816,0,1638783,321598,16473,R,416909
2034134,4359,8235,0,8538767,314401,17400,L,141086
2034134,8235,4359,0,8538768,314518,17400,R,141086
2056395,11166,6260,0,8259896,856483,16319,L,264059
2056395,6260,11166,0,8259897,321504,16319,R,264059
2046520,5014,4656,0,1616948,318601,16847,L,339187
2046520,4656,5014,0,1616765,318578,16848,R,339187
219735,5713,22514,0,3217991,741773,17470,R,293671
219735,22514,5713,0,3217990,1000647,17470,L,293671
4601731,1365,399,0,7278016,997592,17227,L,222879
4601731,399,1365,0,7278017,997591,17227,R,222879
4579023,5817,664,1,7228835,995504,17327,L,0
4579023,664,5817,1,7228836,995504,17327,R,0
2038487,18399,20543,0,7744615,1043587,17276,R,298620
2038487,20543,18399,0,7744614,315756,17276,L,298620
2049795,20930,6404,0,1621488,1077671,16609,L,56156
2049795,6404,20930,0,1621487,1043423,16613,R,56156
3940801,9480,128,0,6280632,885302,16397,R,303317
3940801,128,9480,0,6280631,885301,16397,L,303317
4576258,4859,20851,0,7235423,1147344,16444,L,53594
4576258,20851,4859,0,7235424,1042120,16444,R,53594
2120121,13716,18174,0,1907149,825320,16540,L,313032
2120121,18174,13716,0,1907147,339437,16535,R,313032
2057319,19736,8889,0,8259450,1055434,16369,L,50612
2057319,8889,19736,0,8259451,321732,16257,R,50612
2054273,13411,9375,0,8538056,996896,16720,R,58605
2054273,9375,13411,0,8538055,320907,16720,L,58605
2045488,15207,10722,0,1615256,318238,16782,L,285475
2045488,10722,15207,0,1615255,318203,16626,R,285475
3310295,10857,6808,0,4538187,784240,16804,L,96086
3310295,6808,10857,0,4538188,1210593,16797,R,96086
5173323,13428,694,0,8537551,317494,16875,L,368421
5173323,694,13428,0,8537552,317477,16873,R,368421
2046383,20250,7817,0,1616598,318545,16847,L,415796
2046383,7817,20250,0,1616746,318574,16847,R,415796
2047637,4753,8104,0,1618438,318968,17128,L,89498
2047637,8104,4753,0,1618377,318937,16933,R,89498
786613,17623,19947,0,3214885,551575,16235,L,84312
786613,19947,17623,0,3214886,1221517,16235,R,84312
5263417,17190,12477,0,8747849,1205233,16362,L,604348
5263417,12477,17190,0,8747850,1114742,16257,R,604348
4609872,12308,20047,0,7297903,1071850,16334,L,25622
4609872,20047,12308,0,7297902,1071850,16334,R,25622
4578457,17506,18308,0,7224507,1210580,17305,L,0
4578457,18308,17506,0,7224508,1210580,17305,R,0
2034123,16864,5496,0,1601761,314430,17403,L,212927
2034123,5496,16864,0,1601760,1174780,17409,R,212927
4229419,5889,18982,0,6659769,905259,17055,L,228414
4229419,18982,5889,0,6659770,905260,17055,R,228414
216936,9407,4438,0,3217684,552066,17476,L,419577
216936,4438,9407,0,3217685,1076725,17600,R,419577
3659365,11444,5806,0,5905069,764286,16234,R,244970
3659365,5806,11444,0,5905068,764283,16234,L,244970
2046942,1056,12911,0,1617498,318750,16630,L,345383
2046942,12911,1056,0,1617497,318698,16632,R,345383
795416,14430,4614,0,3219234,1210230,17414,L,207482
795416,4614,14430,0,3218431,793544,17414,R,207482
4580263,18699,7570,0,7236629,1043579,17280,L,338935
4580263,7570,18699,0,7236630,1043578,17280,R,338935
2044762,12426,10105,0,1613914,317947,17196,R,201881
2044762,10105,12426,0,1614040,317893,17196,L,201881
4242931,2700,22358,0,6829433,973081,17463,L,309106
4242931,22358,2700,0,6829434,931053,17451,R,309106
2121306,21888,16785,0,1906695,1042144,50143,L,472363
2044443,8256,3921,0,1613436,317813,17168,L,198668
2044443,3921,8256,0,1613588,317888,17168,R,198668
2047180,17836,11040,0,8700321,318793,17593,L,208365
2047180,11040,17836,0,8700322,1086862,17434,R,208365
2048593,13736,1332,0,7143950,319239,17557,L,205035
2048593,1332,13736,0,7143951,706526,17557,R,205035
2046545,2590,19256,0,1616927,318411,17193,L,213173
2046545,19256,2590,0,1616627,742031,17206,R,213173
2023748,20867,18009,0,1584453,1033117,16237,L,9984
2023748,18009,20867,0,1584452,882833,16237,R,9984
3499248,11624,16671,1,5264018,999124,16672,R,159558
3499248,16671,11624,1,5263393,999124,16672,L,159558
2055169,15722,19223,0,1634968,851487,16373,L,390586
2055169,19223,15722,0,1638677,321184,16373,R,390586
4580989,18178,5184,0,7229438,997376,17122,R,338875
4580989,5184,18178,0,7229437,997377,16858,L,338875
5263232,18436,6670,0,8747181,1114502,16409,L,604308
5263232,6670,18436,0,8747182,1114501,16478,R,604308
2048085,16698,17564,0,1618909,319033,17545,L,404634
2048085,17564,16698,0,1619064,319107,17608,R,404634
2044326,1545,10045,0,1613430,812247,16863,L,108942
2044326,10045,1545,0,1613429,317776,16863,R,108942
2053989,2457,7918,0,8344384,320885,16706,L,220890
2053989,7918,2457,0,8344385,1004941,16710,R,220890
2050047,4579,16075,0,1621825,1071973,16917,L,153957
2050047,16075,4579,0,1621824,319626,16917,R,153957
4578508,8249,3630,0,7227323,1154902,17296,L,0
4578508,3630,8249,0,7227324,1154902,17296,R,0
2045750,2242,20393,0,1615697,318265,17125,R,177457
2045750,20393,2242,0,1615698,1154771,17125,L,177457
4578345,2058,22065,0,7230841,1210582,17301,L,123123
4578345,22065,2058,0,7230842,1210582,17301,R,123123
4579879,9000,16865,0,7228274,312182,17623,R,248534
4579879,16865,9000,0,7228273,956253,17624,L,248534
5875188,14738,19166,0,10597179,1205099,17501,R,0
5875188,19166,14738,0,10597178,1205100,17501,L,0
3147617,19280,20762,0,7543566,1028715,16546,L,291804
3147617,20762,19280,0,7543567,1114736,16559,R,291804
4576649,14051,15499,0,7235260,1195277,16798,L,64636
4576649,15499,14051,0,7235259,1195277,16798,R,64636
900767,11009,8384,1,3288331,561929,17600,L,319358
900767,8384,11009,1,3290450,561929,17600,R,319358
4704492,20245,5147,0,7546866,1147630,16377,L,338850
4704492,5147,20245,0,7546867,1029051,16377,R,338850
2045547,4575,20792,0,1615340,318128,16818,L,62762
2045547,20792,4575,0,1615339,318280,16814,R,62762
2044333,15814,10080,0,1613335,814294,16621,L,62762
2044333,10080,15814,0,1613432,317845,16620,R,62762
2043385,14597,13262,0,1611794,317426,16882,L,168252
2043385,13262,14597,0,1611958,317370,16883,R,168252
4039930,11185,5640,0,6413088,882377,16555,R,228459
4039930,5640,11185,0,6413087,882373,16555,L,228459
4579132,10769,22595,0,7239623,1154803,17521,L,212930
4579132,22595,10769,0,7239624,1154803,17521,R,212930
5054084,989,14227,1,8269790,1147495,17349,L,209145
5054084,14227,989,1,8269791,1147495,17349,R,209145
4581596,6981,5563,0,7237413,319594,16892,L,224854
4581596,5563,6981,0,7237414,1087012,16892,R,224854
4714887,3092,8195,0,7584090,1027732,17361,L,0
4714887,8195,3092,0,7584091,1027733,17378,R,0
2057435,7312,14991,1,1629546,321752,16282,R,54546
2057435,14991,7312,1,1629547,321752,16282,L,54546
2051895,14955,10560,0,1624277,320301,16930,L,151890
2051895,10560,14955,0,1624276,320274,16926,R,151890
2051745,19593,10148,0,1624101,320196,16763,L,199699
2051745,10148,19593,0,1624100,320228,16761,R,199699
4704734,14641,2201,0,7548038,789307,16407,L,202813
4704734,2201,14641,0,7548039,1154408,16485,R,202813
3146850,16561,8364,0,4305774,318693,16928,L,357278
3146850,8364,16561,0,4305775,994971,16928,R,357278
2050015,5076,19749,1,1621756,1005085,16584,L,294914
2050015,19749,5076,1,1621587,1005085,16584,R,294914
3983709,18655,15811,0,6336452,1201431,16502,R,160488
3983709,15811,18655,0,6336451,785299,16570,L,160488
812070,9716,2718,0,3289729,876597,17592,L,359638
812070,2718,9716,0,3289721,562030,17592,R,359638
2040161,4413,22061,0,1608431,316316,17259,L,412808
2040161,22061,4413,0,1608313,316308,17259,R,412808
2119170,22401,2305,0,1905751,1000654,16284,L,415164
2119170,2305,22401,0,1905756,339486,16287,R,415164
4308322,18358,13393,1,6829271,1058230,17590,L,486219
4308322,13393,18358,1,6829272,1058230,17590,R,486219
3775723,10815,17416,0,6054627,822259,16450,L,515534
3775723,17416,10815,0,6054628,822250,16450,R,515534
4011461,6430,22546,0,6374259,335746,50143,L,138919
4011461,22546,6430,0,6374260,877326,50143,R,138919
2044300,3362,2357,0,1645107,317763,16619,L,288441
2044300,2357,3362,0,1645106,317830,16790,R,288441
2120230,22245,17613,0,1908152,724377,16552,L,374852
2120230,17613,22245,0,1908179,339444,16552,R,374852
2053151,13476,19933,0,1625746,320615,16718,R,308801
2053151,19933,13476,0,1625594,1005029,16724,L,308801
4580262,7570,15169,0,7235157,1043579,17280,L,338935
4580262,15169,7570,0,7235158,1043579,17280,R,338935
2046232,16506,16489,0,1616440,318439,17169,L,221545
2046232,16489,16506,0,1616519,318527,17173,R,221545
2051126,14731,22446,0,8541288,320030,16516,R,219979
2051126,22446,14731,0,8541287,320015,16516,L,219979
2057078,14704,16150,0,1638810,321682,16453,L,385047
2057078,16150,14704,0,1638811,321683,16467,R,385047
2054452,21895,20294,1,1627114,1067597,16765,L,310111
2054452,20294,21895,1,1627113,1067597,16765,R,310111
3578135,2672,16061,0,5904456,780719,16452,L,115350
3578135,16061,2672,0,5904457,780726,16446,R,115350
4581957,16600,13815,0,7239881,320462,16796,L,368127
4581957,13815,16600,0,7239882,1058246,16796,R,368127
2037277,10522,16599,0,1604894,315458,17610,L,287031
2037277,16599,10522,0,1604892,1154808,17539,R,287031
3563791,9798,2998,0,5524534,1000620,17456,L,54431
3563791,2998,9798,0,5524535,872006,17457,R,54431
4578086,12056,2185,0,8261020,1174789,17165,L,353560
4578086,2185,12056,0,8261021,1174789,17165,R,353560
2047204,9878,13004,0,1617745,1154836,16602,R,233114
2047204,13004,9878,0,1617850,318798,16602,L,233114
2026093,22850,8910,1,1587487,956272,16239,L,95629
2026093,8910,22850,1,1587501,956272,16239,R,95629
5261327,13391,921,0,9988944,1195160,16461,L,182509
5261327,921,13391,0,9988945,1114514,16461,R,182509
4582066,23025,3882,0,7239386,1154424,16444,R,268510
4582066,3882,23025,0,7239385,320572,16444,L,268510
2051624,18080,4785,0,8274318,320119,16755,L,107540
2051624,4785,18080,0,8274319,1005051,16755,R,107540
4576116,11789,8773,0,7228669,1154949,17070,L,0
4576116,8773,11789,0,7228670,1154949,17070,R,0
3310913,20484,3309,1,4543007,826635,16527,L,76119
3310913,3309,20484,1,4543008,826635,16527,R,76119
2049442,1010,17516,0,1632807,319482,16832,R,140320
2049442,17516,1010,0,1632808,319562,16832,L,140320
2034595,22372,11059,0,1644678,314674,17519,L,192385
2034595,11059,22372,0,1644677,999187,17519,R,192385
2051360,720,13896,0,1623543,956177,16798,L,373951
2051360,13896,720,0,1623542,320133,16798,R,373951
2041140,19444,7937,0,1609457,316627,17296,L,318899
2041140,7937,19444,0,1609456,316687,17300,R,318899
2050238,3886,21592,0,1622041,319757,16612,L,382207
2050238,21592,3886,0,1622040,319780,16612,R,382207
4576428,10959,16862,0,7229492,1154866,16520,R,83926
4576428,16862,10959,0,7229491,1154866,16520,L,83926
2052795,10431,11973,0,1625424,320543,16963,L,162882
2052795,11973,10431,0,1625357,320544,16963,R,162882
2042313,15360,22223,0,1633950,317091,17255,R,604255
2042313,22223,15360,0,1633951,317066,17255,L,604255
5611583,3811,6495,0,9663863,816150,17212,L,88895
5611583,6495,3811,0,9663864,316639,17212,R,88895
223844,11773,14732,1,3218100,790837,17413,L,268976
223844,14732,11773,1,3219258,790837,17413,R,268976
2054934,9401,13143,0,1627581,321114,17012,L,345807
2054934,13143,9401,0,1627571,996853,17012,R,345807
4051685,16177,23026,0,6431785,877783,17090,L,365913
4051685,23026,16177,0,6431786,1154772,17090,R,365913
2038725,21904,22212,0,1606573,315657,17364,L,65027
2038725,22212,21904,0,1606571,315856,17355,R,65027
2024307,21641,20004,1,1584944,311767,16242,L,304864
2024307,20004,21641,1,1584943,311767,16242,R,304864
2051623,2274,18080,0,8274317,320119,16755,R,279147
2051623,18080,2274,0,8274316,320178,16761,L,279147
4612544,19279,10118,0,7302898,1174767,17561,L,25645
4612544,10118,19279,0,7302899,1174767,17561,R,25645
2041183,6013,3148,0,1609434,316650,17299,L,242467
2041183,3148,6013,0,1609491,999138,17300,R,242467
5261319,15775,15338,0,8740978,1114511,16461,R,603831
5261319,15338,15775,0,8740977,1114512,16461,L,603831
2120343,396,543,0,8259716,909077,50145,L,304603
2120343,543,396,0,8259717,339505,16320,R,304603
4775154,20978,8202,0,7743452,1174795,17180,L,398941
4775154,8202,20978,0,7743453,1174795,17180,R,398941
3310841,12853,13128,0,4542899,1028925,16562,R,408708
3310841,13128,12853,0,4542900,742244,16562,L,408708
625674,15417,21399,0,3218468,790837,17413,L,272013
625674,21399,15417,0,3218467,552390,17413,R,272013
3146636,15743,647,0,4305440,317358,16884,L,150121
3146636,647,15743,0,4305441,317426,16882,R,150121
4578336,17682,9778,0,7225496,1174760,17141,R,413959
4578336,9778,17682,0,7225495,997440,16985,L,413959
4576118,722,462,0,7239726,1154937,16682,R,276946
4576118,462,722,0,7239725,1006705,16796,L,276946
3837691,12706,3360,0,6142097,561976,17589,L,270232
3837691,3360,12706,0,6142098,562013,17589,R,270232
2054154,9995,11736,0,2746289,1043638,16861,L,0
2054154,11736,9995,0,2746290,1043638,16861,R,0
4123225,4554,21049,0,6522185,881898,16458,L,221541
4123225,21049,4554,0,6522186,881895,16458,R,221541
2043953,22825,8644,0,1612724,317634,17142,L,62762
2043953,8644,22825,0,1612852,317706,16991,R,62762
5566556,1826,4047,0,9564696,1155161,17577,L,542562
5566556,4047,1826,0,9564697,1155165,17577,R,542562
2039130,4210,14512,0,1607025,853844,17279,L,317585
2039130,14512,4210,0,1607092,316010,17336,R,317585
4581358,2685,21078,0,7233982,1154840,16601,R,157027
4581358,21078,2685,0,7233981,1154839,16601,L,157027
3837587,2612,19966,0,6141898,311301,17620,R,19555
3837587,19966,2612,0,6141897,311307,17620,L,19555
2043237,22559,9801,0,1611751,317361,16994,L,288441
2043237,9801,22559,0,1611750,317420,16996,R,288441
2036535,21555,11426,0,1604000,315193,17318,L,226115
2036535,11426,21555,0,1604073,315158,17321,R,226115
3310602,5345,5590,1,4542613,998022,16520,L,0
3310602,5590,5345,1,4542614,998022,16520,R,0
4578697,17499,990,0,7235637,1205106,17597,R,52150
4578697,990,17499,0,7235638,1174773,17597,L,52150
4577014,22860,16010,0,7232921,1147486,16587,L,409901
4577014,16010,22860,0,7232922,1147486,16587,R,409901
5864795,16046,9028,1,10569996,1205098,17443,L,0
5864795,9028,16046,1,10569997,1205098,17443,R,0
4581790,19350,22019,0,7231189,915171,16918,L,425078
4581790,22019,19350,0,7231190,997112,17135,R,425078
3983786,1286,11625,0,10278841,1195318,50150,L,254674
3983786,11625,1286,0,10278842,1195319,50150,R,254674
4013279,1520,18283,0,6376863,340031,16232,L,472383
3308420,21308,10734,0,4536853,314344,17401,L,271859
3308420,10734,21308,0,4536854,1033589,17401,R,271859
4581989,18083,1233,0,7239521,1000240,16745,L,195551
4581989,1233,18083,0,7239522,320502,16744,R,195551
4584350,14700,18910,0,7225753,1000415,16244,R,98480
4584350,18910,14700,0,7225754,1000415,16244,L,98480
4049592,21247,9100,0,6428550,801451,16887,R,66758
4049592,9100,21247,0,6428549,801452,16887,L,66758
2033265,2628,1766,0,1600825,920038,17412,L,420774
2033265,1766,2628,0,1600824,314227,17412,R,420774
4703833,7169,10833,1,7543595,1114736,16559,R,526214
4703833,10833,7169,1,7543594,1114736,16559,L,526214
4578548,3429,16323,0,7237412,1174821,17211,L,227116
4578548,16323,3429,0,7237411,1205113,17212,R,227116
2054184,22045,14333,0,1626849,320903,16706,L,123886
2054184,14333,22045,0,1626846,320934,16764,R,123886
2055226,12723,3763,0,1627737,321137,17019,L,409563
2055226,3763,12723,0,1627855,321199,17026,R,409563
4582494,17961,20034,0,7240273,1040550,16382,L,145945
4582494,20034,17961,0,7240274,1076974,16262,R,145945
5173920,18496,13273,0,8540047,1174835,16838,L,97096
5173920,13273,18496,0,8540048,1114665,17126,R,97096
2034183,6077,10626,0,1601984,997694,17514,L,381690
2034183,10626,6077,0,1601825,314533,17514,R,381690
2023019,11903,18376,0,1583942,949061,17627,L,184777
2023019,18376,11903,0,1585027,311208,17626,R,184777
2037461,11095,4173,0,1604995,315459,17539,R,416385
2037461,4173,11095,0,1605145,315509,17539,L,416385
2023045,12514,18068,0,1585058,949061,17627,L,308376
2023045,18068,12514,0,1585057,311232,17626,R,308376
2042578,17040,7354,0,1610917,317142,17098,L,318849
2042578,7354,17040,0,1610916,760954,17098,R,318849
2056926,3570,12105,0,1629199,321600,16467,L,368147
2056926,12105,3570,0,1629198,321636,16453,R,368147
5554306,11588,22038,0,10278989,1195163,16442,L,378288
5554306,22038,11588,0,10278990,1147336,16403,R,378288
5042981,18586,18111,0,8245275,815441,16752,R,62762
5042981,18111,18586,0,8245274,1174748,16614,L,62762
4584266,7441,17504,1,7240197,552412,17414,R,353635
4584266,17504,7441,1,7240198,552412,17414,L,353635
2036816,19323,19295,0,1633560,315312,17478,L,416697
2036816,19295,19323,0,1633559,315257,17502,R,416697
4580276,7818,21939,0,7236712,1174831,17358,R,110829
4580276,21939,7818,0,7236711,1174830,17382,L,110829
2042142,20204,12743,0,1610522,316969,17244,L,382699
2042142,12743,20204,0,1610521,317003,17252,R,382699
795335,16221,611,0,3219155,562030,17592,L,215879
795335,611,16221,0,3219151,876596,17476,R,215879
2053195,9572,10196,0,1625726,320663,16796,L,67933
2053195,10196,9572,0,1625813,320662,16771,R,67933
3309302,11371,9484,0,4537513,1043524,17180,L,386495
3309302,9484,11371,0,4537514,878040,17180,R,386495
4584847,18729,15934,0,7227922,869995,50152,R,96276
4584847,15934,18729,0,7227921,1042136,50152,L,96276
4609688,16165,16201,0,7297538,339392,16536,L,85098
4609688,16201,16165,0,7297539,339994,16533,R,85098
4582552,7220,2026,0,7230879,1043560,17246,L,0
4582552,2026,7220,0,7230880,1043560,17246,R,0
811837,11511,14054,0,3219360,552152,17493,L,257194
811837,14054,11511,0,3219359,552188,17500,R,257194
2057223,12934,13113,0,1629405,321714,17055,L,98033
2057223,13113,12934,0,1629402,321554,17055,R,98033
4606673,14954,14954,0,7291046,829606,17089,L,208444
4606673,14954,14954,0,7291047,892930,17089,R,208444
4582333,16826,3777,0,7238524,1004992,16271,R,401935
4582333,3777,16826,0,7238523,884737,16258,L,401935
4152817,3585,22678,0,6553728,870313,17628,R,76476
4152817,22678,3585,0,6553727,898402,17628,L,76476
4577922,18709,17228,0,7229643,1201358,16980,L,0
4577922,17228,18709,0,7229644,1201358,16980,R,0
3308678,20479,18568,1,4540225,1210230,17414,R,242159
3308678,18568,20479,1,4540226,1210230,17414,L,242159
2054349,6850,9375,0,1640124,1042128,16720,L,175903
2054349,9375,6850,0,1634850,996896,16720,R,175903
4578844,19867,593,0,7234381,1205114,17373,L,60071
4578844,593,19867,0,7234382,1154918,17326,R,60071
2057451,20467,12265,0,1644141,1000177,16370,L,335986
2057451,12265,20467,0,1644144,321769,16370,R,335986
4161233,1749,705,0,6567265,881892,16445,L,206575
4161233,705,1749,0,6567266,881891,16445,R,206575
2039445,3906,12468,0,7743686,316042,17343,L,638002
2039445,12468,3906,0,7743687,316071,17289,R,638002
2055126,20540,16632,0,1627792,321152,17019,L,302911
2055126,16632,20540,0,1627712,321100,17019,R,302911
625256,20817,1605,0,3288670,561954,17394,R,414863
625256,1605,20817,0,3288650,1113986,17394,L,414863
4577274,7604,5313,0,7241358,1154766,16787,L,191913
4577274,5313,7604,0,7241357,1154766,16787,R,191913
